clearing_day,market,product,contract,bars,n_ohlc_nonpos,n_vol0_val,n_val0_vol
20200413,XZCE,FG,FG2010,226,0,1,0
20200413,XZCE,FG,FG2011,226,0,1,0
20200413,XZCE,FG,FG2012,226,0,1,0
20200413,XZCE,FG,FG2102,226,0,1,0
20200413,XZCE,FG,FG2103,226,0,1,0
20200413,XZCE,JR,JR2007,226,0,1,0
20200413,XZCE,JR,JR2009,226,0,1,0
20200413,XZCE,LR,LR2007,226,0,1,0
20200413,XZCE,MA,MA2006,226,0,1,0
20200413,XZCE,MA,MA2008,226,0,1,0
20200413,XZCE,MA,MA2010,226,0,1,0
20200413,XZCE,MA,MA2011,226,0,1,0
20200413,XZCE,MA,MA2012,226,0,1,0
20200413,XZCE,MA,MA2102,226,0,1,0
20200413,XZCE,MA,MA2103,226,0,1,0
20200413,XZCE,PM,PM2007,226,0,1,0
20200413,XZCE,RI,RI2005,226,0,1,0
20200413,XZCE,RI,RI2009,226,0,1,0
20200413,XZCE,RM,RM2008,226,0,1,0
20200413,XZCE,RM,RM2011,226,0,1,0
20200413,XZCE,RM,RM2103,226,0,1,0
20200413,XZCE,SA,SA2006,226,0,1,0
20200413,XZCE,SA,SA2007,226,0,1,0
20200413,XZCE,SA,SA2008,226,0,1,0
20200413,XZCE,SA,SA2010,226,0,1,0
20200413,XZCE,SA,SA2011,226,0,1,0
20200413,XZCE,SA,SA2101,226,0,1,0
20200413,XZCE,SA,SA2102,226,0,1,0
20200413,XZCE,SF,SF2006,226,0,1,0
20200413,XZCE,SF,SF2101,226,0,1,0
20200413,XZCE,SM,SM2006,226,0,1,0
20200413,XZCE,SM,SM2012,226,0,1,0
20200413,XZCE,SM,SM2101,226,0,1,0
20200413,XZCE,SR,SR2103,226,0,2,0
20200413,XZCE,TA,TA2006,226,0,2,0
20200413,XZCE,TA,TA2008,226,0,2,0
20200413,XZCE,TA,TA2010,226,0,1,0
20200413,XZCE,TA,TA2012,226,0,1,0
20200413,XZCE,TA,TA2102,226,0,1,0
20200413,XZCE,UR,UR2006,226,0,1,0
20200413,XZCE,UR,UR2007,226,0,2,0
20200413,XZCE,UR,UR2010,226,0,1,0
20200413,XZCE,UR,UR2101,226,0,1,0
20200413,XZCE,UR,UR2103,226,0,1,0
20200413,XZCE,WH,WH2005,226,0,1,0
20200413,XZCE,WH,WH2007,226,0,1,0
20200413,XZCE,WH,WH2101,226,0,1,0
20200413,XZCE,ZC,ZC2006,226,0,1,0
20200413,XZCE,ZC,ZC2103,226,0,1,0
20200414,XDCE,I,I2007,226,1,0,0
20200414,XZCE,AP,AP2103,226,0,1,0
20200414,XZCE,CF,CF2103,226,0,1,0
20200414,XZCE,CJ,CJ2012,226,0,1,0
20200414,XZCE,CJ,CJ2101,226,0,1,0
20200414,XZCE,CJ,CJ2103,226,0,1,0
20200414,XZCE,FG,FG2006,226,0,1,0
20200414,XZCE,FG,FG2011,226,0,1,0
20200414,XZCE,FG,FG2012,226,0,1,0
20200414,XZCE,FG,FG2103,226,0,1,0
20200414,XZCE,JR,JR2007,226,0,1,0
20200414,XZCE,JR,JR2009,226,0,1,0
20200414,XZCE,LR,LR2007,226,0,1,0
20200414,XZCE,MA,MA2008,226,0,1,0
20200414,XZCE,MA,MA2102,226,0,1,0
20200414,XZCE,RI,RI2005,226,0,1,0
20200414,XZCE,RI,RI2009,226,0,1,0
20200414,XZCE,RM,RM2008,226,0,1,0
20200414,XZCE,RM,RM2103,226,0,1,0
20200414,XZCE,RS,RS2009,226,0,1,0
20200414,XZCE,SA,SA2006,226,0,1,0
20200414,XZCE,SA,SA2008,226,0,1,0
20200414,XZCE,SF,SF2101,226,0,1,0
20200414,XZCE,SM,SM2006,226,0,1,0
20200414,XZCE,SR,SR2011,226,0,1,0
20200414,XZCE,SR,SR2103,226,0,1,0
20200414,XZCE,TA,TA2006,226,0,1,0
20200414,XZCE,TA,TA2008,226,0,1,0
20200414,XZCE,TA,TA2012,226,0,1,0
20200414,XZCE,TA,TA2102,226,0,1,0
20200414,XZCE,UR,UR2007,226,0,1,0
20200414,XZCE,UR,UR2011,226,0,1,0
20200414,XZCE,WH,WH2007,226,0,1,0
20200414,XZCE,WH,WH2101,226,0,1,0
20200414,XZCE,ZC,ZC2103,226,0,1,0
20200415,XDCE,I,I2004,226,1,0,0
20200415,XDCE,M,M2011,226,1,0,0
20200415,XZCE,AP,AP2103,226,0,1,0
20200415,XZCE,CF,CF2011,226,0,1,0
20200415,XZCE,CF,CF2103,226,0,1,0
20200415,XZCE,CJ,CJ2007,226,0,1,0
20200415,XZCE,CJ,CJ2012,226,0,1,0
20200415,XZCE,CJ,CJ2101,226,0,1,0
20200415,XZCE,CJ,CJ2103,226,0,1,0
20200415,XZCE,FG,FG2006,226,0,1,0
20200415,XZCE,FG,FG2011,226,0,1,0
20200415,XZCE,FG,FG2012,226,0,1,0
20200415,XZCE,FG,FG2103,226,0,1,0
20200415,XZCE,JR,JR2005,226,0,1,0
20200415,XZCE,LR,LR2007,226,0,1,0
20200415,XZCE,MA,MA2006,226,0,1,0
20200415,XZCE,MA,MA2008,226,0,1,0
20200415,XZCE,MA,MA2010,226,0,1,0
20200415,XZCE,MA,MA2012,226,0,1,0
20200415,XZCE,MA,MA2102,226,0,1,0
20200415,XZCE,MA,MA2103,226,0,1,0
20200415,XZCE,OI,OI2011,226,0,1,0
20200415,XZCE,OI,OI2103,226,0,1,0
20200415,XZCE,PM,PM2007,226,0,1,0
20200415,XZCE,RI,RI2009,226,0,1,0
20200415,XZCE,RM,RM2008,226,0,1,0
20200415,XZCE,RM,RM2011,226,0,1,0
20200415,XZCE,RM,RM2103,226,0,1,0
20200415,XZCE,SA,SA2007,226,0,1,0
20200415,XZCE,SA,SA2008,226,0,1,0
20200415,XZCE,SA,SA2011,226,0,1,0
20200415,XZCE,SA,SA2012,226,0,1,0
20200415,XZCE,SA,SA2101,226,0,1,0
20200415,XZCE,SA,SA2102,226,0,1,0
20200415,XZCE,SF,SF2006,226,0,1,0
20200415,XZCE,SF,SF2010,226,0,1,0
20200415,XZCE,SF,SF2101,226,0,1,0
20200415,XZCE,SM,SM2006,226,0,1,0
20200415,XZCE,SM,SM2010,226,0,1,0
20200415,XZCE,SR,SR2103,226,0,1,0
20200415,XZCE,TA,TA2004,226,0,1,0
20200415,XZCE,TA,TA2006,226,0,1,0
20200415,XZCE,TA,TA2008,226,0,1,0
20200415,XZCE,TA,TA2010,226,0,1,0
20200415,XZCE,TA,TA2012,226,0,1,0
20200415,XZCE,TA,TA2102,226,0,1,0
20200415,XZCE,TA,TA2103,226,0,1,0
20200415,XZCE,UR,UR2007,226,0,1,0
20200415,XZCE,UR,UR2011,226,0,1,0
20200415,XZCE,WH,WH2009,226,0,1,0
20200415,XZCE,ZC,ZC2010,226,0,1,0
20200415,XZCE,ZC,ZC2103,226,0,1,0
20200416,XDCE,C,C2103,226,1,0,0
20200416,XDCE,JM,JM2101,226,6,0,0
20200416,XZCE,CJ,CJ2103,226,0,1,0
20200416,XZCE,FG,FG2006,226,0,1,0
20200416,XZCE,FG,FG2011,226,0,1,0
20200416,XZCE,FG,FG2012,226,0,1,0
20200416,XZCE,FG,FG2103,226,0,1,0
20200416,XZCE,JR,JR2007,226,0,1,0
20200416,XZCE,JR,JR2009,226,0,1,0
20200416,XZCE,LR,LR2005,226,0,1,0
20200416,XZCE,LR,LR2007,226,0,1,0
20200416,XZCE,MA,MA2008,226,0,1,0
20200416,XZCE,MA,MA2012,226,0,1,0
20200416,XZCE,MA,MA2102,226,0,1,0
20200416,XZCE,MA,MA2103,226,0,1,0
20200416,XZCE,OI,OI2011,226,0,1,0
20200416,XZCE,OI,OI2103,226,0,1,0
20200416,XZCE,PM,PM2007,226,0,1,0
20200416,XZCE,RI,RI2005,226,0,1,0
20200416,XZCE,RM,RM2008,226,0,1,0
20200416,XZCE,RM,RM2103,226,0,1,0
20200416,XZCE,RS,RS2007,226,0,1,0
20200416,XZCE,RS,RS2009,226,0,1,0
20200416,XZCE,SA,SA2006,226,0,1,0
20200416,XZCE,SA,SA2007,226,0,1,0
20200416,XZCE,SA,SA2008,226,0,1,0
20200416,XZCE,SA,SA2010,226,0,1,0
20200416,XZCE,SA,SA2012,226,0,1,0
20200416,XZCE,SF,SF2006,226,0,1,0
20200416,XZCE,SM,SM2006,226,0,1,0
20200416,XZCE,SM,SM2102,226,0,1,0
20200416,XZCE,SR,SR2103,226,0,1,0
20200416,XZCE,TA,TA2006,226,0,1,0
20200416,XZCE,TA,TA2008,226,0,1,0
20200416,XZCE,TA,TA2010,226,0,1,0
20200416,XZCE,TA,TA2012,226,0,1,0
20200416,XZCE,TA,TA2102,226,0,1,0
20200416,XZCE,UR,UR2007,226,0,1,0
20200416,XZCE,UR,UR2010,226,0,1,0
20200416,XZCE,WH,WH2005,226,0,1,0
20200416,XZCE,WH,WH2007,226,0,1,0
20200416,XZCE,WH,WH2009,226,0,1,0
20200416,XZCE,WH,WH2101,226,0,1,0
20200416,XZCE,ZC,ZC2006,226,0,1,0
20200416,XZCE,ZC,ZC2011,226,0,1,0
20200416,XZCE,ZC,ZC2103,226,0,1,0
20200417,XDCE,B,B2011,226,200,0,0
20200417,XZCE,AP,AP2103,226,0,1,0
20200417,XZCE,CF,CF2103,226,0,1,0
20200417,XZCE,CY,CY2101,226,0,1,0
20200417,XZCE,FG,FG2006,226,0,1,0
20200417,XZCE,FG,FG2103,226,0,1,0
20200417,XZCE,JR,JR2009,226,0,1,0
20200417,XZCE,LR,LR2007,226,0,1,0
20200417,XZCE,MA,MA2006,226,0,1,0
20200417,XZCE,MA,MA2010,226,0,1,0
20200417,XZCE,MA,MA2011,226,0,1,0
20200417,XZCE,MA,MA2012,226,0,1,0
20200417,XZCE,MA,MA2102,226,0,1,0
20200417,XZCE,MA,MA2103,226,0,1,0
20200417,XZCE,PM,PM2007,226,0,1,0
20200417,XZCE,RI,RI2005,226,0,1,0
20200417,XZCE,RI,RI2009,226,0,1,0
20200417,XZCE,RM,RM2008,226,0,1,0
20200417,XZCE,RM,RM2011,226,0,1,0
20200417,XZCE,RM,RM2103,226,0,1,0
20200417,XZCE,SA,SA2007,226,0,1,0
20200417,XZCE,SA,SA2011,226,0,1,0
20200417,XZCE,SA,SA2101,226,0,1,0
20200417,XZCE,SF,SF2006,226,0,1,0
20200417,XZCE,SM,SM2012,226,0,1,0
20200417,XZCE,SM,SM2102,226,0,1,0
20200417,XZCE,SM,SM2103,226,0,1,0
20200417,XZCE,SR,SR2103,226,0,1,0
20200417,XZCE,TA,TA2006,226,0,1,0
20200417,XZCE,TA,TA2008,226,0,1,0
20200417,XZCE,TA,TA2010,226,0,1,0
20200417,XZCE,TA,TA2012,226,0,1,0
20200417,XZCE,TA,TA2102,226,0,1,0
20200417,XZCE,UR,UR2006,226,0,1,0
20200417,XZCE,UR,UR2007,226,0,1,0
20200417,XZCE,UR,UR2008,226,0,1,0
20200417,XZCE,UR,UR2010,226,0,1,0
20200417,XZCE,WH,WH2101,226,0,1,0
20200417,XZCE,ZC,ZC2006,226,0,1,0
20200417,XZCE,ZC,ZC2103,226,0,1,0
20200420,XDCE,B,B2011,226,119,0,0
20200420,XZCE,AP,AP2011,226,0,1,0
20200420,XZCE,AP,AP2012,226,0,1,0
20200420,XZCE,AP,AP2103,226,0,1,0
20200420,XZCE,CF,CF2011,226,0,1,0
20200420,XZCE,CF,CF2103,226,0,1,0
20200420,XZCE,CJ,CJ2007,226,0,1,0
20200420,XZCE,CJ,CJ2012,226,0,1,0
20200420,XZCE,CJ,CJ2101,226,0,1,0
20200420,XZCE,CJ,CJ2103,226,0,1,0
20200420,XZCE,CY,CY2005,226,0,1,0
20200420,XZCE,CY,CY2101,226,0,1,0
20200420,XZCE,FG,FG2006,226,0,1,0
20200420,XZCE,FG,FG2011,226,0,1,0
20200420,XZCE,FG,FG2012,226,0,1,0
20200420,XZCE,FG,FG2103,226,0,1,0
20200420,XZCE,JR,JR2007,226,0,1,0
20200420,XZCE,JR,JR2009,226,0,1,0
20200420,XZCE,LR,LR2007,226,0,1,0
20200420,XZCE,MA,MA2008,226,0,1,0
20200420,XZCE,MA,MA2010,226,0,1,0
20200420,XZCE,MA,MA2012,226,0,1,0
20200420,XZCE,MA,MA2102,226,0,1,0
20200420,XZCE,MA,MA2103,226,0,1,0
20200420,XZCE,OI,OI2011,226,0,1,0
20200420,XZCE,OI,OI2103,226,0,1,0
20200420,XZCE,PM,PM2007,226,0,1,0
20200420,XZCE,RI,RI2005,226,0,1,0
20200420,XZCE,RM,RM2008,226,0,1,0
20200420,XZCE,RM,RM2011,226,0,1,0
20200420,XZCE,RM,RM2103,226,0,1,0
20200420,XZCE,RS,RS2009,226,0,1,0
20200420,XZCE,SA,SA2007,226,0,1,0
20200420,XZCE,SA,SA2011,226,0,1,0
20200420,XZCE,SF,SF2006,226,0,1,0
20200420,XZCE,SM,SM2006,226,0,1,0
20200420,XZCE,SR,SR2103,226,0,1,0
20200420,XZCE,TA,TA2006,226,0,1,0
20200420,XZCE,TA,TA2008,226,0,1,0
20200420,XZCE,TA,TA2010,226,0,1,0
20200420,XZCE,TA,TA2012,226,0,1,0
20200420,XZCE,TA,TA2102,226,0,1,0
20200420,XZCE,TA,TA2104,226,0,1,0
20200420,XZCE,UR,UR2007,226,0,1,0
20200420,XZCE,UR,UR2010,226,0,1,0
20200420,XZCE,UR,UR2103,226,0,1,0
20200420,XZCE,WH,WH2005,226,0,1,0
20200420,XZCE,WH,WH2101,226,0,1,0
20200420,XZCE,ZC,ZC2006,226,0,1,0
20200420,XZCE,ZC,ZC2011,226,0,1,0
20200421,XDCE,B,B2011,226,115,0,0
20200421,XDCE,I,I2011,226,1,0,0
20200421,XZCE,AP,AP2011,226,0,1,0
20200421,XZCE,AP,AP2012,226,0,1,0
20200421,XZCE,CF,CF2011,226,0,1,0
20200421,XZCE,CF,CF2103,226,0,2,0
20200421,XZCE,CJ,CJ2005,226,0,1,0
20200421,XZCE,CJ,CJ2007,226,0,1,0
20200421,XZCE,CJ,CJ2101,226,0,1,0
20200421,XZCE,CJ,CJ2103,226,0,1,0
20200421,XZCE,CY,CY2005,226,0,1,0
20200421,XZCE,CY,CY2006,226,0,1,0
20200421,XZCE,CY,CY2101,226,0,1,0
20200421,XZCE,FG,FG2006,226,0,1,0
20200421,XZCE,FG,FG2011,226,0,1,0
20200421,XZCE,FG,FG2012,226,0,1,0
20200421,XZCE,FG,FG2103,226,0,1,0
20200421,XZCE,JR,JR2007,226,0,1,0
20200421,XZCE,JR,JR2009,226,0,1,0
20200421,XZCE,LR,LR2007,226,0,1,0
20200421,XZCE,MA,MA2008,226,0,1,0
20200421,XZCE,MA,MA2010,226,0,1,0
20200421,XZCE,MA,MA2011,226,0,1,0
20200421,XZCE,MA,MA2012,226,0,1,0
20200421,XZCE,MA,MA2102,226,0,1,0
20200421,XZCE,MA,MA2103,226,0,1,0
20200421,XZCE,MA,MA2104,226,0,1,0
20200421,XZCE,OI,OI2011,226,0,1,0
20200421,XZCE,OI,OI2103,226,0,1,0
20200421,XZCE,RI,RI2009,226,0,1,0
20200421,XZCE,RM,RM2008,226,0,1,0
20200421,XZCE,RM,RM2011,226,0,1,0
20200421,XZCE,RM,RM2103,226,0,1,0
20200421,XZCE,RS,RS2009,226,0,1,0
20200421,XZCE,SA,SA2011,226,0,1,0
20200421,XZCE,SA,SA2102,226,0,1,0
20200421,XZCE,SF,SF2006,226,0,1,0
20200421,XZCE,SF,SF2101,226,0,1,0
20200421,XZCE,SM,SM2006,226,0,1,0
20200421,XZCE,SR,SR2103,226,0,1,0
20200421,XZCE,TA,TA2006,226,0,1,0
20200421,XZCE,TA,TA2008,226,0,1,0
20200421,XZCE,TA,TA2010,226,0,1,0
20200421,XZCE,TA,TA2012,226,0,1,0
20200421,XZCE,TA,TA2102,226,0,1,0
20200421,XZCE,TA,TA2104,226,0,1,0
20200421,XZCE,UR,UR2006,226,0,1,0
20200421,XZCE,UR,UR2007,226,0,1,0
20200421,XZCE,UR,UR2008,226,0,1,0
20200421,XZCE,UR,UR2104,226,0,1,0
20200421,XZCE,WH,WH2007,226,0,1,0
20200421,XZCE,WH,WH2101,226,0,1,0
20200421,XZCE,ZC,ZC2006,226,0,1,0
20200421,XZCE,ZC,ZC2011,226,0,1,0
20200421,XZCE,ZC,ZC2101,226,0,1,0
20200421,XZCE,ZC,ZC2103,226,0,1,0
20200422,XZCE,CJ,CJ2012,226,0,1,0
20200422,XZCE,CJ,CJ2103,226,0,1,0
20200422,XZCE,CY,CY2101,226,0,1,0
20200422,XZCE,FG,FG2006,226,0,1,0
20200422,XZCE,FG,FG2011,226,0,1,0
20200422,XZCE,FG,FG2012,226,0,1,0
20200422,XZCE,FG,FG2103,226,0,1,0
20200422,XZCE,FG,FG2104,226,0,1,0
20200422,XZCE,JR,JR2007,226,0,1,0
20200422,XZCE,JR,JR2009,226,0,1,0
20200422,XZCE,JR,JR2011,226,0,1,0
20200422,XZCE,JR,JR2101,226,0,1,0
20200422,XZCE,LR,LR2007,226,0,1,0
20200422,XZCE,MA,MA2008,226,0,1,0
20200422,XZCE,MA,MA2010,226,0,1,0
20200422,XZCE,MA,MA2012,226,0,1,0
20200422,XZCE,MA,MA2102,226,0,1,0
20200422,XZCE,MA,MA2103,226,0,1,0
20200422,XZCE,OI,OI2011,226,0,1,0
20200422,XZCE,OI,OI2101,226,0,1,0
20200422,XZCE,PM,PM2007,226,0,1,0
20200422,XZCE,RI,RI2005,226,0,1,0
20200422,XZCE,RI,RI2009,226,0,1,0
20200422,XZCE,RM,RM2103,226,0,1,0
20200422,XZCE,RS,RS2009,226,0,1,0
20200422,XZCE,SA,SA2007,226,0,1,0
20200422,XZCE,SA,SA2011,226,0,1,0
20200422,XZCE,SF,SF2006,226,0,1,0
20200422,XZCE,SF,SF2101,226,0,1,0
20200422,XZCE,SM,SM2101,226,0,1,0
20200422,XZCE,SR,SR2103,226,0,1,0
20200422,XZCE,TA,TA2006,226,0,1,0
20200422,XZCE,TA,TA2008,226,0,1,0
20200422,XZCE,TA,TA2010,226,0,1,0
20200422,XZCE,TA,TA2012,226,0,1,0
20200422,XZCE,TA,TA2102,226,0,1,0
20200422,XZCE,TA,TA2104,226,0,1,0
20200422,XZCE,UR,UR2006,226,0,1,0
20200422,XZCE,UR,UR2007,226,0,1,0
20200422,XZCE,UR,UR2010,226,0,1,0
20200422,XZCE,UR,UR2101,226,0,1,0
20200422,XZCE,UR,UR2103,226,0,1,0
20200422,XZCE,WH,WH2005,226,0,1,0
20200422,XZCE,WH,WH2101,226,0,1,0
20200422,XZCE,ZC,ZC2010,226,0,1,0
20200423,XZCE,AP,AP2012,226,0,1,0
20200423,XZCE,CJ,CJ2005,226,0,1,0
20200423,XZCE,CJ,CJ2007,226,0,1,0
20200423,XZCE,CJ,CJ2103,226,0,1,0
20200423,XZCE,CY,CY2005,226,0,1,0
20200423,XZCE,FG,FG2011,226,0,1,0
20200423,XZCE,JR,JR2007,226,0,1,0
20200423,XZCE,JR,JR2009,226,0,1,0
20200423,XZCE,LR,LR2007,226,0,1,0
20200423,XZCE,MA,MA2006,226,0,1,0
20200423,XZCE,MA,MA2008,226,0,1,0
20200423,XZCE,MA,MA2010,226,0,1,0
20200423,XZCE,MA,MA2012,226,0,1,0
20200423,XZCE,MA,MA2102,226,0,1,0
20200423,XZCE,MA,MA2103,226,0,1,0
20200423,XZCE,MA,MA2104,226,0,1,0
20200423,XZCE,PM,PM2007,226,0,1,0
20200423,XZCE,RI,RI2005,226,0,1,0
20200423,XZCE,RI,RI2009,226,0,1,0
20200423,XZCE,RM,RM2008,226,0,1,0
20200423,XZCE,RM,RM2103,226,0,1,0
20200423,XZCE,SA,SA2007,226,0,1,0
20200423,XZCE,SA,SA2011,226,0,1,0
20200423,XZCE,SA,SA2102,226,0,1,0
20200423,XZCE,SF,SF2006,226,0,1,0
20200423,XZCE,SR,SR2103,226,0,1,0
20200423,XZCE,TA,TA2006,226,0,1,0
20200423,XZCE,TA,TA2008,226,0,1,0
20200423,XZCE,TA,TA2010,226,0,1,0
20200423,XZCE,TA,TA2012,226,0,1,0
20200423,XZCE,TA,TA2102,226,0,1,0
20200423,XZCE,TA,TA2104,226,0,1,0
20200423,XZCE,UR,UR2006,226,0,1,0
20200423,XZCE,UR,UR2007,226,0,1,0
20200423,XZCE,UR,UR2103,226,0,1,0
20200423,XZCE,WH,WH2005,226,0,1,0
20200423,XZCE,WH,WH2103,226,0,1,0
20200423,XZCE,ZC,ZC2008,226,0,1,0
20200423,XZCE,ZC,ZC2103,226,0,1,0
20200424,XDCE,B,B2007,226,1,0,0
20200424,XDCE,M,M2103,226,5,0,0
20200424,XZCE,AP,AP2011,226,0,1,0
20200424,XZCE,AP,AP2012,226,0,1,0
20200424,XZCE,AP,AP2101,226,0,1,0
20200424,XZCE,CJ,CJ2103,226,0,1,0
20200424,XZCE,CY,CY2005,226,0,1,0
20200424,XZCE,FG,FG2006,226,0,1,0
20200424,XZCE,FG,FG2012,226,0,1,0
20200424,XZCE,FG,FG2103,226,0,1,0
20200424,XZCE,LR,LR2007,226,0,1,0
20200424,XZCE,MA,MA2008,226,0,1,0
20200424,XZCE,MA,MA2010,226,0,1,0
20200424,XZCE,MA,MA2012,226,0,1,0
20200424,XZCE,MA,MA2102,226,0,1,0
20200424,XZCE,OI,OI2011,226,0,1,0
20200424,XZCE,PM,PM2007,226,0,1,0
20200424,XZCE,RI,RI2005,226,0,1,0
20200424,XZCE,RI,RI2009,226,0,1,0
20200424,XZCE,RM,RM2103,226,0,1,0
20200424,XZCE,RS,RS2007,226,0,1,0
20200424,XZCE,RS,RS2008,226,0,1,0
20200424,XZCE,RS,RS2009,226,0,1,0
20200424,XZCE,SA,SA2006,226,0,1,0
20200424,XZCE,SA,SA2007,226,0,1,0
20200424,XZCE,SA,SA2011,226,0,1,0
20200424,XZCE,SA,SA2102,226,0,1,0
20200424,XZCE,SF,SF2006,226,0,1,0
20200424,XZCE,SR,SR2103,226,0,1,0
20200424,XZCE,TA,TA2006,226,0,1,0
20200424,XZCE,TA,TA2008,226,0,1,0
20200424,XZCE,TA,TA2010,226,0,1,0
20200424,XZCE,TA,TA2102,226,0,1,0
20200424,XZCE,TA,TA2104,226,0,1,0
20200424,XZCE,UR,UR2006,226,0,1,0
20200424,XZCE,UR,UR2007,226,0,1,0
20200424,XZCE,WH,WH2005,226,0,1,0
20200424,XZCE,WH,WH2007,226,0,1,0
20200424,XZCE,WH,WH2011,226,0,1,0
20200424,XZCE,WH,WH2101,226,0,1,0
20200424,XZCE,ZC,ZC2006,226,0,1,0
20200424,XZCE,ZC,ZC2008,226,0,1,0
20200424,XZCE,ZC,ZC2103,226,0,1,0
20200427,XZCE,AP,AP2012,226,0,1,0
20200427,XZCE,AP,AP2103,226,0,1,0
20200427,XZCE,CF,CF2103,226,0,1,0
20200427,XZCE,CJ,CJ2007,226,0,1,0
20200427,XZCE,CJ,CJ2103,226,0,1,0
20200427,XZCE,CY,CY2005,226,0,1,0
20200427,XZCE,CY,CY2101,226,0,1,0
20200427,XZCE,FG,FG2011,226,0,1,0
20200427,XZCE,FG,FG2103,226,0,1,0
20200427,XZCE,JR,JR2007,226,0,1,0
20200427,XZCE,JR,JR2009,226,0,1,0
20200427,XZCE,LR,LR2007,226,0,1,0
20200427,XZCE,MA,MA2008,226,0,1,0
20200427,XZCE,MA,MA2010,226,0,1,0
20200427,XZCE,MA,MA2012,226,0,1,0
20200427,XZCE,MA,MA2102,226,0,1,0
20200427,XZCE,MA,MA2104,226,0,1,0
20200427,XZCE,OI,OI2011,226,0,1,0
20200427,XZCE,OI,OI2103,226,0,1,0
20200427,XZCE,PM,PM2007,226,0,1,0
20200427,XZCE,RI,RI2005,226,0,1,0
20200427,XZCE,RM,RM2008,226,0,1,0
20200427,XZCE,RM,RM2011,226,0,1,0
20200427,XZCE,RM,RM2103,226,0,1,0
20200427,XZCE,RS,RS2009,226,0,1,0
20200427,XZCE,SA,SA2006,226,0,1,0
20200427,XZCE,SA,SA2007,226,0,1,0
20200427,XZCE,SA,SA2011,226,0,1,0
20200427,XZCE,SA,SA2102,226,0,1,0
20200427,XZCE,SM,SM2006,226,0,1,0
20200427,XZCE,SR,SR2103,226,0,1,0
20200427,XZCE,TA,TA2006,226,0,1,0
20200427,XZCE,TA,TA2008,226,0,1,0
20200427,XZCE,TA,TA2010,226,0,1,0
20200427,XZCE,TA,TA2012,226,0,1,0
20200427,XZCE,TA,TA2102,226,0,1,0
20200427,XZCE,TA,TA2104,226,0,1,0
20200427,XZCE,UR,UR2006,226,0,1,0
20200427,XZCE,UR,UR2007,226,0,1,0
20200427,XZCE,UR,UR2102,226,0,1,0
20200427,XZCE,WH,WH2007,226,0,1,0
20200427,XZCE,WH,WH2101,226,0,1,0
20200427,XZCE,ZC,ZC2006,226,0,1,0
20200427,XZCE,ZC,ZC2101,226,0,1,0
20200427,XZCE,ZC,ZC2103,226,0,1,0
20200428,XDCE,C,C2011,226,1,0,0
20200428,XDCE,M,M2011,226,1,0,0
20200428,XZCE,CF,CF2011,226,0,1,0
20200428,XZCE,CF,CF2103,226,0,1,0
20200428,XZCE,CJ,CJ2007,226,0,1,0
20200428,XZCE,CJ,CJ2103,226,0,1,0
20200428,XZCE,FG,FG2006,226,0,1,0
20200428,XZCE,FG,FG2012,226,0,1,0
20200428,XZCE,FG,FG2103,226,0,1,0
20200428,XZCE,FG,FG2104,226,0,1,0
20200428,XZCE,JR,JR2009,226,0,1,0
20200428,XZCE,LR,LR2007,226,0,1,0
20200428,XZCE,MA,MA2006,226,0,1,0
20200428,XZCE,MA,MA2008,226,0,1,0
20200428,XZCE,MA,MA2012,226,0,1,0
20200428,XZCE,MA,MA2102,226,0,1,0
20200428,XZCE,MA,MA2103,226,0,1,0
20200428,XZCE,MA,MA2104,226,0,1,0
20200428,XZCE,OI,OI2011,226,0,1,0
20200428,XZCE,RI,RI2005,226,0,1,0
20200428,XZCE,RM,RM2008,226,0,1,0
20200428,XZCE,SA,SA2006,226,0,1,0
20200428,XZCE,SA,SA2007,226,0,1,0
20200428,XZCE,SA,SA2008,226,0,1,0
20200428,XZCE,SA,SA2011,226,0,1,0
20200428,XZCE,SA,SA2102,226,0,1,0
20200428,XZCE,SF,SF2006,226,0,1,0
20200428,XZCE,SF,SF2101,226,0,1,0
20200428,XZCE,SM,SM2006,226,0,1,0
20200428,XZCE,TA,TA2006,226,0,1,0
20200428,XZCE,TA,TA2008,226,0,1,0
20200428,XZCE,TA,TA2010,226,0,1,0
20200428,XZCE,TA,TA2102,226,0,1,0
20200428,XZCE,TA,TA2104,226,0,1,0
20200428,XZCE,UR,UR2006,226,0,1,0
20200428,XZCE,UR,UR2007,226,0,1,0
20200428,XZCE,WH,WH2005,226,0,1,0
20200428,XZCE,WH,WH2101,226,0,1,0
20200428,XZCE,ZC,ZC2006,226,0,1,0
20200428,XZCE,ZC,ZC2103,226,0,1,0
20200429,XDCE,C,C2103,226,5,0,0
20200429,XZCE,CF,CF2011,226,0,1,0
20200429,XZCE,CF,CF2103,226,0,1,0
20200429,XZCE,CY,CY2005,226,0,1,0
20200429,XZCE,FG,FG2007,226,0,1,0
20200429,XZCE,FG,FG2012,226,0,1,0
20200429,XZCE,FG,FG2103,226,0,1,0
20200429,XZCE,FG,FG2104,226,0,1,0
20200429,XZCE,JR,JR2007,226,0,1,0
20200429,XZCE,LR,LR2007,226,0,1,0
20200429,XZCE,MA,MA2008,226,0,1,0
20200429,XZCE,MA,MA2011,226,0,1,0
20200429,XZCE,MA,MA2012,226,0,1,0
20200429,XZCE,MA,MA2103,226,0,1,0
20200429,XZCE,OI,OI2011,226,0,1,0
